city,userid,day,hour,tracks,artists,genres
shelbyville,6F708ECA,monday,20,1,1,1
shelbyville,6F77601D,monday,13,1,1,1
shelbyville,6F78174F,wednesday,20,1,1,1
shelbyville,6F7B6A71,wednesday,20,1,1,1
shelbyville,6F7B7B8A,friday,21,1,1,1
shelbyville,6F97E671,wednesday,14,1,1,1
shelbyville,6F9AA077,monday,21,1,1,1
shelbyville,6FA87B58,wednesday,14,1,1,1
shelbyville,6FAB6112,monday,21,1,1,1
shelbyville,6FB17D0F,wednesday,21,1,1,1
shelbyville,6FB24D0,friday,9,1,1,1
shelbyville,6FB26E0B,monday,14,1,1,1
shelbyville,6FBCD165,monday,20,1,1,1
shelbyville,6FBD8EAB,wednesday,9,1,1,1
shelbyville,6FC5189F,friday,9,1,1,1
shelbyville,6FC7591F,wednesday,21,5,5,2
shelbyville,6FC77967,friday,20,1,1,1
shelbyville,6FC7CD56,wednesday,14,1,1,1
shelbyville,6FCCF47A,friday,21,1,1,1
shelbyville,6FCFB291,wednesday,14,1,1,1
shelbyville,6FE01F92,friday,20,1,1,1
shelbyville,6FE69144,friday,13,2,2,2
shelbyville,6FE69144,friday,21,1,1,1
shelbyville,6FE69144,wednesday,20,1,1,1
shelbyville,6FEB56A4,friday,21,1,1,1
shelbyville,6FEFB799,monday,9,1,1,1
shelbyville,6FEFB799,wednesday,8,1,1,1
shelbyville,6FF06E43,monday,14,1,1,1
shelbyville,6FF52B1D,friday,21,2,2,1
shelbyville,6FF52B1D,monday,21,1,1,1
shelbyville,6FFC1FE9,monday,14,1,1,1
shelbyville,6FFE61CA,wednesday,8,1,1,1
shelbyville,70031535,wednesday,8,1,1,1
shelbyville,70031535,wednesday,9,1,1,1
shelbyville,7003819D,monday,9,1,1,1
shelbyville,700D0206,friday,13,1,1,1
shelbyville,700D16E5,monday,14,1,1,1
shelbyville,700E7859,friday,9,1,1,1
shelbyville,700E7859,wednesday,21,1,1,1
shelbyville,700EBF33,friday,21,1,1,1
shelbyville,70116854,monday,14,1,1,1
shelbyville,7013006E,friday,20,4,4,3
shelbyville,7013006E,monday,13,2,2,1
shelbyville,7013006E,wednesday,9,6,6,5
shelbyville,702B8BC6,wednesday,13,1,1,1
shelbyville,702C16E6,wednesday,14,1,1,1
shelbyville,702D21AF,wednesday,14,1,1,1
shelbyville,702E6B0,wednesday,13,1,1,1
shelbyville,703F31E3,monday,14,1,1,1
shelbyville,70569F8E,friday,8,1,1,1
shelbyville,70569F8E,monday,20,1,1,1
shelbyville,705706BA,wednesday,21,1,1,1
shelbyville,706032CB,wednesday,9,1,1,1
shelbyville,7060685,monday,21,1,1,1
shelbyville,7061689F,friday,20,1,1,1
shelbyville,7066F74,monday,9,3,3,2
shelbyville,706BE5E8,wednesday,20,1,1,1
shelbyville,70736039,friday,20,1,1,1
shelbyville,70755F8,friday,13,1,1,1
shelbyville,70760B52,wednesday,13,1,1,1
shelbyville,707B715,friday,14,1,1,1
shelbyville,707B908A,wednesday,20,1,1,1
shelbyville,7081F49,monday,20,1,1,1
shelbyville,7081F49,monday,21,1,1,1
shelbyville,708216EC,monday,13,1,1,1
shelbyville,7088B6AE,wednesday,13,2,2,2
shelbyville,709000F,friday,20,1,1,1
shelbyville,7092405C,wednesday,20,1,1,1
shelbyville,7093E0EF,friday,13,1,1,1
shelbyville,70985C3B,monday,9,1,1,1
shelbyville,70985C3B,monday,14,1,1,1
shelbyville,70985C3B,wednesday,8,1,1,1
shelbyville,70985C3B,wednesday,9,1,1,1
shelbyville,70A04996,friday,14,1,1,1
shelbyville,70A5D6B7,friday,14,1,1,1
shelbyville,70A6B3A6,monday,8,1,1,1
shelbyville,70A6EF31,friday,20,1,1,1
shelbyville,70AA7B21,monday,13,1,1,1
shelbyville,70AE3AAE,friday,21,1,1,1
shelbyville,70B4B4DF,friday,9,1,1,1
shelbyville,70B4B4DF,monday,13,1,1,1
shelbyville,70B4B4DF,wednesday,9,1,1,1
shelbyville,70B5A13F,monday,14,1,1,1
shelbyville,70B77138,friday,9,1,1,1
shelbyville,70BFB0D9,wednesday,9,1,1,1
shelbyville,70C32E0E,monday,13,1,1,1
shelbyville,70C32E0E,wednesday,13,1,1,1
shelbyville,70C60634,friday,13,1,1,1
shelbyville,70C70C84,friday,21,4,4,2
shelbyville,70C70C84,friday,22,1,1,1
shelbyville,70C7C45B,monday,14,1,1,1
shelbyville,70CC5C00,friday,21,1,1,1
shelbyville,70D210F0,friday,14,1,1,1
shelbyville,70D2A002,monday,14,1,1,1
shelbyville,70D5EC36,friday,13,1,1,1
shelbyville,70DD776A,friday,20,1,1,1
shelbyville,70DDD434,friday,21,2,2,1
shelbyville,70E32DE4,wednesday,21,1,1,1
shelbyville,70F64567,friday,13,1,1,1
shelbyville,70FB6E6D,monday,14,1,1,1
shelbyville,71024D04,monday,20,1,1,1
shelbyville,71024D04,wednesday,21,1,1,1
shelbyville,710586C7,friday,20,1,1,1
shelbyville,710586C7,friday,21,1,1,1
shelbyville,710EB9E9,monday,20,1,1,1
shelbyville,711DA43B,wednesday,8,1,1,1
shelbyville,712765,monday,20,1,1,1
shelbyville,712C0476,friday,10,1,1,1
shelbyville,712E90F9,wednesday,8,1,1,1
shelbyville,71308990,monday,9,1,1,1
shelbyville,71399317,monday,8,1,1,1
shelbyville,71399317,monday,9,1,1,1
shelbyville,71440F30,wednesday,8,1,1,1
shelbyville,71440F30,wednesday,9,11,11,4
shelbyville,714E31CC,monday,20,4,4,3
shelbyville,71669FD9,wednesday,14,1,1,1
shelbyville,716BFAB1,friday,8,1,1,1
shelbyville,716E0276,wednesday,14,1,1,1
shelbyville,71704C30,monday,13,1,1,1
shelbyville,7170F625,wednesday,8,1,1,1
shelbyville,7177DFB4,monday,14,1,1,1
shelbyville,717891A9,monday,13,1,1,1
shelbyville,717A3F0,wednesday,9,1,1,1
shelbyville,717DB5AA,monday,20,1,1,1
shelbyville,717FC398,monday,21,2,2,2
shelbyville,71858242,friday,13,1,1,1
shelbyville,719433B5,friday,9,1,1,1
shelbyville,7199081A,wednesday,13,1,1,1
shelbyville,7199C0AF,wednesday,14,1,1,1
shelbyville,719E34B5,monday,20,1,1,1
shelbyville,71A05182,friday,21,1,1,1
shelbyville,71B76972,friday,21,1,1,1
shelbyville,71BB03EA,friday,21,1,1,1
shelbyville,71C15E90,friday,9,1,1,1
shelbyville,71C15E90,friday,20,1,1,1
shelbyville,71C15E90,monday,14,1,1,1
shelbyville,71CAEC8D,monday,13,1,1,1
shelbyville,71D1D300,friday,8,2,2,2
shelbyville,71D291F1,friday,20,1,1,1
shelbyville,71D291F1,monday,20,1,1,1
shelbyville,71DC9E82,monday,14,1,1,1
shelbyville,71DEF784,friday,13,2,2,2
shelbyville,71DEF784,monday,9,1,1,1
shelbyville,71DEF784,wednesday,14,3,3,3
shelbyville,71E1E71C,monday,14,1,1,1
shelbyville,71E3E33E,monday,14,1,1,1
shelbyville,71ECC540,wednesday,14,1,1,1
shelbyville,71ECC540,wednesday,15,1,1,1
shelbyville,71F00EB3,wednesday,14,1,1,1
shelbyville,71F04555,friday,9,1,1,1
shelbyville,71F0D706,monday,9,1,1,1
shelbyville,71F29DED,friday,21,1,1,1
shelbyville,71F33ED2,wednesday,13,1,1,1
shelbyville,71F48504,friday,13,1,1,1
shelbyville,71F550D1,wednesday,8,1,1,1
shelbyville,7201D503,wednesday,14,1,1,1
shelbyville,72067FFE,friday,20,1,1,1
shelbyville,72067FFE,wednesday,14,1,1,1
shelbyville,720A3376,friday,20,1,1,1
shelbyville,720A3376,wednesday,21,1,1,1
shelbyville,720A5456,friday,20,1,1,1
shelbyville,720A5456,monday,15,2,1,2
shelbyville,720A6154,friday,20,1,1,1
shelbyville,720F093,monday,8,1,1,1
shelbyville,720FB15F,monday,14,2,2,2
shelbyville,72127EF5,wednesday,13,1,1,1
shelbyville,7213E001,monday,13,1,1,1
shelbyville,7216A5D3,monday,13,1,1,1
shelbyville,721939E8,friday,20,1,1,1
shelbyville,721E9E9C,wednesday,13,1,1,1
shelbyville,7225B5A9,wednesday,21,1,1,1
shelbyville,7226D90F,wednesday,14,1,1,1
shelbyville,7226E01C,friday,21,1,1,1
shelbyville,72291A1A,friday,9,1,1,1
shelbyville,72291A1A,monday,9,1,1,1
shelbyville,72291A1A,wednesday,9,2,2,2
shelbyville,72291A1A,wednesday,20,2,2,2
shelbyville,722F91E9,friday,13,1,1,1
shelbyville,7231BC30,monday,21,1,1,1
shelbyville,723669BF,monday,8,1,1,1
shelbyville,7241E4AD,monday,21,2,2,2
shelbyville,7242DEED,monday,20,1,1,1
shelbyville,724F0CEF,monday,22,1,1,1
shelbyville,724FF283,monday,14,1,1,1
shelbyville,7250CE0,wednesday,20,1,1,1
shelbyville,72575ACE,friday,14,1,1,1
shelbyville,72575ACE,wednesday,9,1,1,1
shelbyville,725C1798,wednesday,20,1,1,1
shelbyville,7260F992,wednesday,8,1,1,1
shelbyville,72646772,friday,13,1,1,1
shelbyville,72658EE1,monday,9,1,1,1
shelbyville,72658EE1,wednesday,9,2,2,2
shelbyville,726ECD1,wednesday,20,1,1,1
shelbyville,726FB31A,wednesday,14,1,1,1
shelbyville,72703327,friday,14,1,1,1
shelbyville,7271BDD9,friday,21,1,1,1
shelbyville,72734B5B,wednesday,14,1,1,1
shelbyville,72751CB,friday,9,1,1,1
shelbyville,7275381C,friday,14,2,2,2
shelbyville,7279E733,monday,13,2,2,2
shelbyville,727DCD6B,friday,14,1,1,1
shelbyville,727DCD6B,monday,14,1,1,1
shelbyville,727DCD6B,wednesday,13,1,1,1
shelbyville,727DCD6B,wednesday,21,1,1,1
shelbyville,727F4B06,wednesday,13,1,1,1
shelbyville,7281B688,monday,21,1,1,1
shelbyville,7285B314,friday,13,1,1,1
shelbyville,728AFF00,monday,20,1,1,1
shelbyville,7290C338,wednesday,9,1,1,1
shelbyville,729429B1,monday,13,1,1,1
shelbyville,7295EFDE,monday,9,1,1,1
shelbyville,729DEBB8,friday,9,1,1,1
shelbyville,729DEBB8,monday,8,2,2,2
shelbyville,72A00976,friday,20,1,1,1
shelbyville,72C4EDDD,wednesday,13,1,1,1
shelbyville,72CC1E18,wednesday,14,1,1,1
shelbyville,72CDE13F,monday,9,1,1,1
shelbyville,72CF3759,friday,13,1,1,1
shelbyville,72DADCC5,wednesday,8,1,1,1
shelbyville,72E73B96,wednesday,21,2,2,1
shelbyville,72E8CA26,monday,8,1,1,1
shelbyville,72EACF3D,wednesday,14,1,1,1
shelbyville,72EACF3D,wednesday,20,1,1,1
shelbyville,72EE8079,wednesday,21,1,1,1
shelbyville,72EF720A,friday,14,1,1,1
shelbyville,72F3F379,friday,9,1,1,1
shelbyville,72FA869F,wednesday,9,1,1,1
shelbyville,72FBD26E,friday,14,1,1,1
shelbyville,72FBD26E,wednesday,20,1,1,1
shelbyville,7309A2A5,monday,21,1,1,1
shelbyville,730D231C,friday,8,1,1,1
shelbyville,730D231C,wednesday,8,1,1,1
shelbyville,730F279D,monday,13,1,1,1
shelbyville,73100059,friday,14,1,1,1
shelbyville,73191F9C,wednesday,21,1,1,1
shelbyville,731A6BEA,wednesday,14,1,1,1
shelbyville,73200D75,wednesday,8,1,1,1
shelbyville,7321B4CA,wednesday,13,1,1,1
shelbyville,732B6AF4,monday,14,1,1,1
shelbyville,732ED770,wednesday,20,1,1,1
shelbyville,733A0D56,wednesday,8,1,1,1
shelbyville,733C54D1,friday,14,1,1,1
shelbyville,733CAADB,wednesday,14,1,1,1
shelbyville,7342E507,monday,14,1,1,1
shelbyville,7342E507,monday,21,1,1,1
shelbyville,7345E3C8,monday,13,1,1,1
shelbyville,73472C3,monday,14,1,1,1
shelbyville,73480E30,monday,20,2,2,1
shelbyville,73480E30,wednesday,15,1,1,1
shelbyville,73480E30,wednesday,21,1,1,1
shelbyville,735951F6,friday,9,1,1,1
shelbyville,735951F6,monday,9,1,1,1
shelbyville,735FBE97,wednesday,14,1,1,1
shelbyville,736B71A3,friday,8,1,1,1
shelbyville,736C1EB9,monday,8,1,1,1
shelbyville,736C38CE,monday,21,1,1,1
shelbyville,736C9E53,friday,20,1,1,1
shelbyville,737C01E2,wednesday,14,1,1,1
shelbyville,7385A491,wednesday,20,1,1,1
shelbyville,738C9B2D,friday,20,2,2,1
shelbyville,738C9B2D,monday,20,1,1,1
shelbyville,7394326F,wednesday,9,1,1,1
shelbyville,7398453B,friday,13,1,1,1
shelbyville,739B994A,wednesday,14,1,1,1
shelbyville,73A7C14F,wednesday,21,1,1,1
shelbyville,73AC1361,friday,13,1,1,1
shelbyville,73AC1361,monday,9,1,1,1
shelbyville,73AC1361,monday,14,2,2,1
shelbyville,73BB5C4E,wednesday,13,1,1,1
shelbyville,73CF699,wednesday,20,1,1,1
shelbyville,73D4ECEF,friday,13,1,1,1
shelbyville,73D598A9,wednesday,13,3,3,2
shelbyville,73D598A9,wednesday,14,1,1,1
shelbyville,73D6070C,friday,21,1,1,1
shelbyville,73D6D3D1,friday,21,1,1,1
shelbyville,73D6D3D1,wednesday,20,2,2,2
shelbyville,73DA911E,friday,8,1,1,1
shelbyville,73DB3E51,monday,8,1,1,1
shelbyville,73DB3E51,wednesday,8,1,1,1
shelbyville,73E8C8F6,wednesday,9,2,2,2
shelbyville,7400C3A3,wednesday,8,3,3,3
shelbyville,74089002,monday,13,1,1,1
shelbyville,74089002,monday,20,2,2,2
shelbyville,74089002,wednesday,21,2,2,1
shelbyville,740AB7D4,wednesday,14,1,1,1
shelbyville,74118468,wednesday,14,1,1,1
shelbyville,7413123F,monday,20,1,1,1
shelbyville,741AC23A,wednesday,9,2,2,2
shelbyville,741FACC3,friday,20,1,1,1
shelbyville,742A96C6,friday,21,1,1,1
shelbyville,742B29EB,wednesday,21,1,1,1
shelbyville,742BC16,friday,8,1,1,1
shelbyville,7434B01,friday,14,1,1,1
shelbyville,7434B01,friday,15,1,1,1
shelbyville,7434B01,friday,21,1,1,1
shelbyville,743C91D2,friday,21,1,1,1
shelbyville,74403A66,friday,20,1,1,1
shelbyville,74419961,friday,20,2,2,2
shelbyville,74419961,monday,20,5,5,4
shelbyville,744A208E,friday,21,1,1,1
shelbyville,744D7CAE,monday,13,1,1,1
shelbyville,74504084,monday,8,1,1,1
shelbyville,7457AAEF,friday,20,1,1,1
shelbyville,7459374,wednesday,14,1,1,1
shelbyville,745BA331,friday,20,1,1,1
shelbyville,7467020B,wednesday,20,1,1,1
shelbyville,746B0861,wednesday,14,1,1,1
shelbyville,746BADD3,monday,14,1,1,1
shelbyville,746BADD3,monday,20,1,1,1
shelbyville,746C67EA,wednesday,21,1,1,1
shelbyville,74778175,friday,9,1,1,1
shelbyville,748017C3,monday,21,1,1,1
shelbyville,748017C3,monday,22,1,1,1
shelbyville,7488FB3B,friday,8,1,1,1
shelbyville,748C732F,friday,13,1,1,1
shelbyville,7495ADFA,wednesday,20,1,1,1
shelbyville,7495ADFA,wednesday,21,1,1,1
shelbyville,749CFDAE,monday,8,1,1,1
shelbyville,749E1F7A,friday,20,2,2,2
shelbyville,749E1F7A,monday,14,2,2,2
shelbyville,749F04C5,wednesday,8,2,2,2
shelbyville,749F04C5,wednesday,22,1,1,1
shelbyville,74A360EB,friday,8,1,1,1
shelbyville,74A4CB27,friday,21,1,1,1
shelbyville,74A6385C,friday,13,2,2,2
shelbyville,74A6385C,wednesday,14,1,1,1
shelbyville,74AE3AD1,friday,21,1,1,1
shelbyville,74B403C2,monday,9,1,1,1
shelbyville,74B6FC23,wednesday,20,1,1,1
shelbyville,74B8B995,friday,14,2,2,1
shelbyville,74C1C33A,friday,14,1,1,1
shelbyville,74C97017,monday,9,1,1,1
shelbyville,74CA2792,friday,13,1,1,1
shelbyville,74DAAAB0,friday,20,3,3,2
shelbyville,74DAAAB0,monday,21,2,2,1
shelbyville,74DFF1A2,friday,21,1,1,1
shelbyville,74E13ED7,friday,14,1,1,1
shelbyville,74E65C0D,monday,8,1,1,1
shelbyville,74E93F2A,monday,9,1,1,1
shelbyville,74F48A96,monday,8,1,1,1
shelbyville,74F7008D,wednesday,9,2,2,2
shelbyville,74F7008D,wednesday,10,1,1,1
shelbyville,74F96D9C,friday,9,1,1,1
shelbyville,74FBE5E5,monday,8,1,1,1
shelbyville,74FE371A,wednesday,9,1,1,1
shelbyville,75032683,monday,8,1,1,1
shelbyville,7506FE3,wednesday,13,1,1,1
shelbyville,750CD291,monday,14,1,1,1
shelbyville,750E1E2D,monday,8,2,2,2
shelbyville,750E1E2D,monday,9,1,1,1
shelbyville,750E1E2D,wednesday,8,1,1,1
shelbyville,750FF36C,friday,8,1,1,1
shelbyville,750FF36C,friday,9,1,1,1
shelbyville,75172111,wednesday,14,1,1,1
shelbyville,751786EC,monday,15,1,1,1
shelbyville,752C2701,wednesday,21,1,1,1
shelbyville,752D0BD6,monday,8,1,1,1
shelbyville,752D0BD6,wednesday,13,1,1,1
shelbyville,7533F90,friday,14,1,1,1
shelbyville,7540A99D,wednesday,20,1,1,1
shelbyville,754D131,friday,8,1,1,1
shelbyville,754D131,friday,9,1,1,1
shelbyville,754E69FA,wednesday,21,1,1,1
shelbyville,754EDAEB,friday,14,1,1,1
shelbyville,754F7A25,wednesday,9,3,3,2
shelbyville,7558B948,friday,9,1,1,1
shelbyville,755A1D39,wednesday,20,1,1,1
shelbyville,7561220,friday,21,1,1,1
shelbyville,7561220,monday,14,1,1,1
shelbyville,75667386,wednesday,9,2,2,1
shelbyville,756CACDC,friday,20,1,1,1
shelbyville,756CB148,friday,13,2,2,1
shelbyville,75713009,monday,13,1,1,1
shelbyville,7572F7CE,monday,9,1,1,1
shelbyville,75873B91,friday,21,1,1,1
shelbyville,7587F6E8,friday,20,1,1,1
shelbyville,758CEB4F,monday,14,1,1,1
shelbyville,75910BC2,wednesday,13,1,1,1
shelbyville,7592588F,monday,13,4,4,2
shelbyville,75927BF0,monday,14,1,1,1
shelbyville,759B33D2,friday,20,1,1,1
shelbyville,75A3FD20,wednesday,8,1,1,1
shelbyville,75A7E372,friday,20,2,2,1
shelbyville,75AB4FEA,monday,13,1,1,1
shelbyville,75AF0691,wednesday,8,1,1,1
shelbyville,75B1CCB1,friday,21,1,1,1
shelbyville,75B7D1F,wednesday,9,1,1,1
shelbyville,75B849B0,wednesday,8,1,1,1
shelbyville,75BB4A47,wednesday,20,1,1,1
shelbyville,75BB4A47,wednesday,21,1,1,1
shelbyville,75BBC109,wednesday,20,4,4,4
shelbyville,75BEAC7B,wednesday,21,1,1,1
shelbyville,75C5389F,monday,9,1,1,1
shelbyville,75C6C360,wednesday,21,1,1,1
shelbyville,75CA34EB,friday,13,1,1,1
shelbyville,75CA34EB,friday,14,1,1,1
shelbyville,75CA8FC,monday,14,1,1,1
shelbyville,75D1A60,wednesday,8,2,2,2
shelbyville,75D346FA,wednesday,20,1,1,1
shelbyville,75DE6292,monday,8,1,1,1
shelbyville,75DECCE9,friday,8,1,1,1
shelbyville,75EA2DD6,wednesday,8,1,1,1
shelbyville,75EFA09A,wednesday,21,1,1,1
shelbyville,75F55A7A,friday,8,1,1,1
shelbyville,75F6BCA1,monday,20,1,1,1
shelbyville,75FEA134,wednesday,21,1,1,1
shelbyville,760354CC,friday,8,1,1,1
shelbyville,760354CC,friday,9,1,1,1
shelbyville,760354CC,friday,13,1,1,1
shelbyville,7603BED2,friday,13,1,1,1
shelbyville,7603BED2,friday,21,1,1,1
shelbyville,7604DA20,friday,8,1,1,1
shelbyville,7604DA20,wednesday,8,3,3,3
shelbyville,760B0FA6,wednesday,13,1,1,1
shelbyville,760F3D8E,monday,13,1,1,1
shelbyville,760F3D8E,wednesday,14,1,1,1
shelbyville,7611A700,wednesday,13,5,5,3
shelbyville,7611A700,wednesday,14,5,5,3
shelbyville,76164A71,friday,14,1,1,1
shelbyville,76164A71,monday,15,1,1,1
shelbyville,761889EF,friday,14,1,1,1
shelbyville,761F7E81,friday,20,1,1,1
shelbyville,76226ADD,wednesday,13,1,1,1
shelbyville,76314AA2,wednesday,20,1,1,1
shelbyville,7643A3F2,wednesday,14,1,1,1
shelbyville,764A4FF7,wednesday,13,2,2,1
shelbyville,765EBD37,wednesday,20,1,1,1
shelbyville,7661EE61,monday,20,1,1,1
shelbyville,76634962,wednesday,8,1,1,1
shelbyville,7663B4B2,monday,9,1,1,1
shelbyville,76696C25,wednesday,8,1,1,1
shelbyville,766BB5E1,monday,21,1,1,1
shelbyville,7673B390,friday,21,1,1,1
shelbyville,76774543,wednesday,20,2,2,2
shelbyville,767F8470,monday,14,1,1,1
shelbyville,7688D2C2,monday,14,1,1,1
shelbyville,768FD07F,friday,21,1,1,1
shelbyville,76929E04,friday,13,1,1,1
shelbyville,76929E04,monday,13,1,1,1
shelbyville,7694D316,monday,14,1,1,1
shelbyville,7695844C,monday,8,1,1,1
shelbyville,76A07278,friday,9,1,1,1
shelbyville,76AB10C6,wednesday,9,1,1,1
shelbyville,76AF62F2,wednesday,8,1,1,1
shelbyville,76AF62F2,wednesday,21,1,1,1
shelbyville,76B4113A,friday,14,2,2,2
shelbyville,76B619C,wednesday,21,1,1,1
shelbyville,76B623A0,monday,21,1,1,1
shelbyville,76B63DC8,wednesday,21,1,1,1
shelbyville,76B68BE3,monday,9,1,1,1
shelbyville,76BD8C3C,monday,9,1,1,1
shelbyville,76BFBE24,friday,8,1,1,1
shelbyville,76C3906,wednesday,13,1,1,1
shelbyville,76C4B057,friday,21,1,1,1
shelbyville,76C6571C,friday,21,1,1,1
shelbyville,76C68B3C,friday,14,1,1,1
shelbyville,76D691AE,wednesday,14,2,2,2
shelbyville,76DBB9DE,wednesday,21,1,1,1
shelbyville,76E06E09,wednesday,8,2,2,2
shelbyville,76E06E09,wednesday,20,7,8,4
shelbyville,76E06E09,wednesday,21,11,11,10
shelbyville,76EBAB29,wednesday,9,1,1,1
shelbyville,76EE83F5,wednesday,14,1,1,1
shelbyville,76F04628,monday,20,2,2,1
shelbyville,76FBE91E,friday,9,1,1,1
shelbyville,76FE2919,monday,14,2,2,1
shelbyville,77090362,friday,13,1,1,1
shelbyville,770D6039,wednesday,9,1,1,1
shelbyville,7715303,wednesday,8,1,1,1
shelbyville,771590C3,monday,8,1,1,1
shelbyville,771590C3,wednesday,14,1,1,1
shelbyville,77162EB,monday,8,1,1,1
shelbyville,77188402,friday,8,1,1,1
shelbyville,77195383,wednesday,14,1,1,1
shelbyville,771BADB1,friday,20,1,1,1
shelbyville,77241896,monday,20,2,2,2
shelbyville,77251ADC,friday,14,1,1,1
shelbyville,772E2E33,friday,9,1,1,1
shelbyville,772E2E33,monday,9,1,1,1
shelbyville,7730A659,wednesday,9,1,1,1
shelbyville,7730FD58,monday,20,1,1,1
shelbyville,7736B215,monday,14,1,1,1
shelbyville,77387976,monday,13,1,1,1
shelbyville,77387976,monday,20,1,1,1
shelbyville,774385F7,monday,13,1,1,1
shelbyville,77451736,wednesday,14,1,1,1
shelbyville,7750970,wednesday,20,2,2,2
shelbyville,775364E2,friday,20,1,1,1
shelbyville,775D6AD,monday,9,1,1,1
shelbyville,775D6AD,monday,21,1,1,1
shelbyville,77652EE3,monday,8,1,1,1
shelbyville,7767879B,monday,21,2,2,2
shelbyville,776E45FE,monday,21,1,1,1
shelbyville,776E45FE,wednesday,21,1,1,1
shelbyville,776EEED9,friday,9,1,1,1
shelbyville,776EEED9,wednesday,21,1,1,1
shelbyville,7771F8E9,friday,21,2,2,2
shelbyville,7771F8E9,monday,8,1,1,1
shelbyville,7771F8E9,monday,13,2,2,1
shelbyville,7771F8E9,monday,14,2,2,2
shelbyville,7771F8E9,wednesday,8,1,1,1
shelbyville,7771F8E9,wednesday,13,1,1,1
shelbyville,77720A64,friday,13,1,1,1
shelbyville,77720A64,monday,9,1,1,1
shelbyville,77720A64,wednesday,9,1,1,1
shelbyville,7772FE87,friday,13,1,1,1
shelbyville,777C837D,friday,8,1,1,1
shelbyville,777C837D,friday,9,1,1,1
shelbyville,777FF7E3,monday,13,1,1,1
shelbyville,778484A4,monday,10,1,1,1
shelbyville,778A19BE,wednesday,9,1,1,1
shelbyville,778C1D11,wednesday,9,1,1,1
shelbyville,77936DA3,monday,13,3,3,3
shelbyville,77946197,wednesday,13,1,1,1
shelbyville,77967775,friday,14,1,1,1
shelbyville,77979A66,monday,8,1,1,1
shelbyville,77979A66,wednesday,21,1,1,1
shelbyville,779A908D,monday,8,2,2,1
shelbyville,77A11277,monday,20,1,1,1
shelbyville,77A885BC,wednesday,21,2,2,2
shelbyville,77AC1A29,friday,8,2,2,2
shelbyville,77AC1A29,monday,9,1,1,1
shelbyville,77AC1A29,wednesday,8,1,1,1
shelbyville,77BD9FDF,friday,20,1,1,1
shelbyville,77C4C2CD,friday,14,1,1,1
shelbyville,77C7AD34,monday,13,2,2,2
shelbyville,77C9F9E5,wednesday,13,1,1,1
shelbyville,77CA2B92,monday,14,1,1,1
shelbyville,77CAE2DB,wednesday,8,1,1,1
shelbyville,77DA1EB7,wednesday,14,1,1,1
shelbyville,77DA1EB7,wednesday,20,1,1,1
shelbyville,77ED2A96,friday,14,1,1,1
shelbyville,78080DFD,monday,14,1,1,1
shelbyville,78099D36,friday,9,1,1,1
shelbyville,780F7896,friday,14,1,1,1
shelbyville,78138939,monday,14,1,1,1
shelbyville,7818F237,monday,20,1,1,1
shelbyville,781C8B43,monday,14,1,1,1
shelbyville,78219B8B,friday,20,1,1,1
shelbyville,7826862C,friday,22,1,1,1
shelbyville,7826862C,wednesday,20,1,1,1
shelbyville,783561B1,wednesday,14,1,1,1
shelbyville,783561B1,wednesday,20,1,1,1
shelbyville,783AFCBD,wednesday,20,1,1,1
shelbyville,783B7A96,wednesday,14,1,1,1
shelbyville,783F6975,friday,20,1,1,1
shelbyville,784F90F7,monday,21,1,1,1
shelbyville,78544D95,friday,13,1,1,1
shelbyville,78544D95,wednesday,13,2,2,1
shelbyville,7859FFC5,wednesday,14,1,1,1
shelbyville,785A5BBB,wednesday,14,1,1,1
shelbyville,785AD4F6,monday,9,1,1,1
shelbyville,785C22B6,wednesday,20,1,1,1
shelbyville,785DCA1,friday,14,1,1,1
shelbyville,785DCA1,wednesday,20,1,1,1
shelbyville,786139A8,friday,20,1,1,1
shelbyville,786A62D7,friday,20,1,1,1
shelbyville,786F7ECA,wednesday,20,1,1,1
shelbyville,78741DAD,wednesday,8,1,1,1
shelbyville,78741DAD,wednesday,9,1,1,1
shelbyville,78744978,monday,20,1,1,1
shelbyville,7876A5F5,friday,21,1,1,1
shelbyville,78807D5D,monday,8,1,1,1
shelbyville,7884F4F0,wednesday,14,1,1,1
shelbyville,788E3531,monday,14,2,2,2
shelbyville,789067A6,friday,13,1,1,1
shelbyville,789067A6,friday,14,1,1,1
shelbyville,789067A6,wednesday,13,1,1,1
shelbyville,7893BBB1,monday,13,1,1,1
shelbyville,7897AF97,friday,9,1,1,1
shelbyville,7897AF97,friday,20,1,1,1
shelbyville,7897AF97,monday,14,1,1,1
shelbyville,7897AF97,wednesday,21,1,1,1
shelbyville,78994749,friday,14,2,2,2
shelbyville,789CE23F,wednesday,9,1,1,1
shelbyville,78A2EF5F,monday,21,1,1,1
shelbyville,78AF86B6,monday,8,1,1,1
shelbyville,78B63486,monday,8,2,2,2
shelbyville,78B7F897,friday,13,1,1,1
shelbyville,78B7F897,monday,13,1,1,1
shelbyville,78B7F897,wednesday,13,1,1,1
shelbyville,78B824D5,wednesday,8,1,1,1
shelbyville,78D41E44,wednesday,13,1,1,1
shelbyville,78D59A9F,friday,9,1,1,1
shelbyville,78DAA89D,wednesday,20,1,1,1
shelbyville,78DCC149,friday,21,1,1,1
shelbyville,78EAE22B,monday,8,1,1,1
shelbyville,78EB7560,monday,14,1,1,1
shelbyville,78EB7560,monday,20,1,1,1
